-1.2376406,0.0008109753,-0.43999246,1.5310729,-0.45664334,-1.435781,-1.2169491,-3.1165895,7.5410967,-1.179008,1.1504313,-2.714218,-0.86048,1.3614116,-0.2969026,-4.160286,-0.6700389,-0.7246803,-5.8736486,0.118263066
1.199306,-0.5116704,0.58851075,1.2380016,1.8666571,0.6132013,-0.43675435,-1.9557282,-3.0543478,1.4193884,-0.6576213,-4.407365,-0.050716694,-3.2373512,-1.6233201,-2.7442095,-4.646509,-0.35015926,-8.174179,-2.5524647
-0.3299471,0.013242056,0.833334,0.28152248,-3.3951695,-2.2664564,1.6466435,-3.070169,-2.282553,-6.4669166,-2.2786734,6.423319,-0.8756167,-5.4283857,-5.039313,0.14944972,7.402489,-2.124191,-0.046449535,2.3033066
-0.8385895,-1.3700866,1.0836178,-1.0969892,-1.4660513,-0.7436013,1.6806294,-0.15454519,1.0476422,-0.23857288,0.4516892,-2.596171,0.89160985,-8.485674,2.5486305,4.4050813,-2.9268632,-2.0436568,-4.5219846,4.471769
-0.028621854,0.53447133,0.15343009,-2.5326788,-2.4042163,-1.5014445,-2.6131203,3.5495493,-3.9154208,4.299906,2.7883396,-3.3706968,-1.6212046,-0.095998846,-4.6453576,2.276965,0.17756727,-1.2872554,7.24018,4.9632473
-0.76245457,0.29126778,-2.0311265,-8.657016,-9.066552,-4.723981,-7.45161,-4.294431,1.3523381,-3.9693022,4.8059874,1.4095814,-0.0029386266,-7.6044755,-5.315039,-6.755198,-1.6211678,-1.4342419,-5.040259,-3.27073
-2.7971213,0.24239232,-1.60081,-3.7107193,-4.22621,-2.601429,-6.0366125,-2.9214067,-1.4284606,3.3387403,2.8786223,0.075052574,2.5391471,-3.9066424,1.9983971,-2.028356,2.7578979,-0.008288815,-1.9483914,0.39312688
1.1546524,0.513843,0.4204741,-0.49081552,-2.2748997,-2.1010625,-0.50521475,-4.92472,-3.9463816,-2.7389104,-6.1874003,-4.5867796,-2.9972541,-1.8545201,-5.049995,-2.7341986,-4.8051553,2.826871,-0.23564447,-0.029461762
-0.89466274,0.43977192,0.29189965,-2.1161804,-2.2615275,-0.6508555,2.2557569,-1.0926042,-1.2129683,1.0386769,-3.002316,4.261617,-1.0063368,-0.9295707,2.174212,1.4862458,6.616748,-1.2455494,-0.41302133,-3.5329096
-0.9159573,-0.5402484,-0.21720397,0.086371794,-2.6123834,-1.4208505,5.3787208,-1.0172666,-0.056347184,-0.8107796,1.5268979,-5.8374653,-0.64373994,-1.7410103,1.5629677,-2.4288437,-1.2470821,-1.4004887,-3.477026,3.0914059
-0.5109425,-0.39924836,1.4777617,1.9785452,1.8920418,-0.9606281,-2.012145,-4.5962453,-1.5478637,-0.93502665,-3.2316463,-2.5058427,-1.9935169,-0.42490178,-2.2619069,-3.9206693,-1.7003932,-1.095506,-4.8420205,-2.850567
-2.1969826,-0.30754676,1.1612608,1.7594876,1.7191416,1.2805253,-0.64387906,-2.1488173,-1.471169,-3.8721282,-2.120956,-4.5726953,-1.5550297,-3.6541743,-2.6997287,-4.5208726,-6.6420565,0.63235974,-5.575537,-4.6321216
-0.121833846,0.027246326,3.355268,0.14716528,-0.8607549,-1.8806547,2.0579064,-0.079148024,-0.24266465,0.3055101,-0.009815915,2.4181237,0.3552577,-1.3945221,-2.0019584,-3.235666,-1.4489774,0.1262148,0.4394578,-1.8020647
-0.46583396,-1.1638942,1.8323774,-2.4724457,1.8993899,-0.6057376,-0.017388564,-0.6455232,-1.987895,0.106800586,2.738133,-1.3364012,-1.4409705,-1.4810297,-3.015296,-3.0394413,1.2001511,-0.7093566,-0.46841556,3.9099586
-0.2624715,2.448728,-1.4349779,-0.27046198,-1.9609437,0.6986652,-6.0533695,-6.8704786,-9.755871,-6.507985,-7.7403727,-5.9493613,-3.6055338,-6.725679,-1.6637832,0.35492006,-8.702822,-2.3816962,-2.0525515,-2.7195387
-0.5971031,0.09937212,2.0163736,-0.042685,1.0326903,0.13781416,1.3170897,0.100228235,-0.097577885,-0.18914253,0.8314109,0.7380839,-0.75567776,-1.2980818,-0.53197724,1.1133012,-3.5056338,2.2989419,-3.2383194,0.35128167
-1.2983665,-1.2501359,0.8273678,-0.38258576,-0.48539758,-1.6300867,1.5834339,-3.6742785,-2.6221013,-1.4415733,-1.3636088,-2.1553366,-0.16822343,-0.9415349,-2.0829918,0.09810908,-1.9969712,0.15724666,-3.4033499,-1.3164061
-1.3206578,-0.2440102,0.77028704,-0.40718496,-1.1390382,-0.25105685,2.956903,-1.0103655,-2.208146,7.6230392,-1.8127986,-2.0046792,-1.2848941,-0.3916513,-2.2472355,-1.7685399,-6.1326947,-1.7971257,-6.326592,1.2675047
-0.6572311,0.18554793,1.1446904,0.027915055,0.7847747,-0.92592806,-0.066526234,-1.355433,0.8842891,0.6484045,1.0550921,-2.6104488,-1.7235166,-1.8630332,-2.0378766,5.6080375,2.1906402,0.22076538,0.5405116,-1.3094037
1.4313082,0.873456,-0.44077155,-2.713502,-4.8455806,-2.1763287,-8.603843,-1.8193529,-0.8196614,-3.5148218,-0.45387486,0.8762532,-2.5666926,-5.20563,-0.21393777,-2.6981027,0.8616819,2.3570976,0.15337504,-1.0675974
-2.7465167,-0.533825,1.3013928,-1.4710017,-1.3116416,3.5170214,-4.2985506,-9.973205,-9.789976,-4.5437098,-6.114666,-5.3159246,-3.181667,-6.882299,-12.592675,-14.302524,-7.6181326,-1.1494164,-8.937138,-3.4107773
-0.67343116,-0.5792932,0.050227515,0.5398453,2.0528388,-0.28315085,-0.20957784,-3.0283542,0.6208031,2.23755,1.155984,-0.4987941,0.42629176,-0.12872231,-0.32597417,5.337657,-3.6621764,-1.331776,-0.7557226,3.3699608
3.4759579,-6.330936,-6.9417863,-7.671295,-8.830379,1.5857507,-2.1293552,-7.083146,2.992116,-3.5668817,-3.988943,-8.473677,-1.482711,4.3381734,-5.908346,2.0737038,-1.4783843,-1.5577539,-4.987567,4.121069
1.0436344,0.6970931,-0.862757,-5.858576,1.0011036,-1.851915,1.209192,5.233725,-0.7394345,-1.7245117,-2.8587847,-5.148114,0.05693797,-2.6151996,-1.1880276,-2.438111,2.7512443,-0.81862694,1.6146201,0.9258515
-0.23247273,0.80134165,-0.39033794,4.1999726,-1.6087047,-0.6771079,2.2649853,-0.7316258,0.70622593,-0.7071008,3.716606,-2.6576064,-1.9676605,2.2513335,-4.2712507,-1.6799562,-0.30124217,0.92270637,6.4134517,0.92614126
-1.2867645,0.6458022,2.2149162,-3.941329,-3.861717,-5.384234,1.2303014,4.1010456,5.085204,0.46906722,-5.247101,-4.01786,-2.3560622,-0.93603736,0.9625669,2.1033173,-0.34440628,-0.6078895,-3.7494879,-3.9742367
-0.31708562,0.5317115,1.1168973,0.68802536,-0.46391514,-1.7836962,-2.9555292,1.4572458,-4.138142,-1.0608768,-1.3974552,-4.192485,-0.11472949,1.9400097,-2.4023938,5.642028,-3.1374712,-1.6100899,-5.917549,0.8875673
-0.32646698,0.05624192,1.7518697,0.2072967,-0.5700538,-0.86964226,0.7601024,-1.1369524,-2.9614654,-1.5855342,-1.5094445,-0.61166275,-0.5296004,-2.5740817,0.61949694,-1.6112343,0.8310969,-0.86340976,-1.2233949,-1.3405584
0.37748834,0.90901357,-3.320692,-1.8610877,-4.4939246,1.048998,1.1830134,-6.5268226,-8.439258,-5.9415574,-2.2155025,6.836646,0.18775584,7.6234627,3.6035683,0.9590893,-4.7767367,-0.14519551,2.5586822,-2.5299573
-0.86759186,-0.3217894,1.3821257,1.2968154,-0.26007712,0.1188822,-0.08435994,-3.1724524,-2.4898803,5.172919,-0.24415696,-1.2954499,-0.86209404,-4.1392612,3.5181434,0.6090704,-1.673328,-0.7029688,-3.8166566,0.42254853
-1.0340749,0.3176328,-1.1545328,-0.7202865,2.368544,1.1258391,-0.22490779,-3.7628157,-7.6496115,-10.493351,-4.692263,-13.816043,-0.8679545,-5.216294,-7.3734603,-15.420993,-12.240925,-1.651795,-20.828945,-9.2006855
-0.064027525,0.5035934,0.31945312,0.1935233,-0.65520984,-0.4618739,1.4333664,1.2841817,1.435814,1.4928144,-0.3480261,2.5093942,1.5353502,-0.16480747,-0.25082177,1.4251678,2.4362288,-0.7992481,-0.007877955,-0.10523558
-0.49753097,-1.6254522,1.6502253,-3.2472143,3.4139369,-2.592308,0.36018428,-0.11918313,0.6063955,-4.6340346,-4.357107,-3.1449695,3.6745665,-5.149672,-6.4302864,-2.225059,-0.07206266,3.1485598,-0.06878775,-2.3591976
0.28527182,-0.035822447,0.123402715,-1.6153448,0.63499844,-2.1086004,-0.009162816,-1.4293444,-1.9163404,-1.1637241,-2.256028,-5.685555,-3.1638942,-3.0207033,-5.8561554,5.291762,0.79534715,0.56474847,-0.22781396,1.7194058
